id	DBpedia_URI	album	artist	date	rating	label
1554	http://dbpedia.org/resource/Flashy	Flashy	Electric Six	21-Oct-08	60	bad
880	http://dbpedia.org/resource/R&G_(Rhythm_&_Gangsta):_The_Masterpiece	R&G (Rhythm & Gangsta): The Masterpiece	Snoop Dogg	16-Nov-04	63	bad
1291	http://dbpedia.org/resource/Rainwater_Cassette_Exchange	Rainwater Cassette Exchange	Deerhunter	9-Jun-09	80	good
1197	http://dbpedia.org/resource/St._Jude_(album)	St. Jude	The Courteeners	7-Apr-08	60	bad
691	http://dbpedia.org/resource/Our_Endless_Numbered_Days	Our Endless Numbered Days	Iron & Wine	23-Mar-04	84	good
1071	http://dbpedia.org/resource/Bang_Bang_Rock_&_Roll	Bang Bang Rock & Roll	Art Brut	9-May-06	83	good
689	http://dbpedia.org/resource/Trilla	Trilla	Rick Ross	11-Mar-08	60	bad
806	http://dbpedia.org/resource/Remind_Me_Where_the_Light_Is	Remind Me Where The Light Is	Great Northern	28-Apr-09	59	bad
852	http://dbpedia.org/resource/Confessions_on_a_Dance_Floor	Confessions On A Dance Floor	Madonna	15-Nov-05	80	good
1190	http://dbpedia.org/resource/Takk...	Takk...	Sigur RÃ³s	13-Sep-05	84	good
68	http://dbpedia.org/resource/Transfiguration_of_Vincent	Transfiguration Of Vincent	M. Ward	18-Mar-03	82	good
845	http://dbpedia.org/resource/Xenophanes_(album)	Xenophanes	Omar Rodriguez-Lopez	10-Nov-09	62	bad
1588	http://dbpedia.org/resource/The_Milk_of_Human_Kindness	The Milk Of Human Kindness	Caribou	3-May-05	81	good
832	http://dbpedia.org/resource/Fall_Be_Kind	Fall Be Kind [EP]	Animal Collective	15-Dec-09	84	good
56	http://dbpedia.org/resource/Strangeland_(album)	Strangeland	Keane	8-May-12	60	bad
1295	http://dbpedia.org/resource/Humming_by_the_Flowered_Vine	Humming By The Flowered Vine	Laura Cantrell	21-Jun-05	80	good
873	http://dbpedia.org/resource/Do_You_Like_Rock_Music%3F	Do You Like Rock Music?	British Sea Power	12-Feb-08	82	good
76	http://dbpedia.org/resource/A_Rush_of_Blood_to_the_Head	A Rush Of Blood To The Head	Coldplay	27-Aug-02	80	good
1465	http://dbpedia.org/resource/Candylion	Candylion	Gruff Rhys	6-Mar-07	80	good
460	http://dbpedia.org/resource/James_Blake_(album)	James Blake	James Blake	22-Mar-11	81	good
565	http://dbpedia.org/resource/Under_Cold_Blue_Stars	Under Cold Blue Stars	Josh Rouse	19-Feb-02	80	good
1346	http://dbpedia.org/resource/Backspacer	Backspacer	Pearl Jam	20-Sep-09	79	good
772	http://dbpedia.org/resource/Spirit_Moves	Spirit Moves	Dave Douglas	16-Jun-09	87	good
60	http://dbpedia.org/resource/Lessons_in_Love_(Lloyd_album)	Lessons In Love	Lloyd	5-Aug-08	60	bad
619	http://dbpedia.org/resource/This_Delicate_Thing_We've_Made	This Delicate Thing We've Made	Darren Hayes	21-Aug-07	61	bad
447	http://dbpedia.org/resource/Mechanical_Wonder	Mechanical Wonder	Ocean Colour Scene	1-May-01	61	bad
1237	http://dbpedia.org/resource/Better_Than_Heavy	Better Than Heavy	Mongrel	7-Mar-09	44	bad
70	http://dbpedia.org/resource/Letters_from_the_Underground	Letters From The Underground	Levellers	11-Aug-08	54	bad
320	http://dbpedia.org/resource/Waiting_for_the_Sirens'_Call	Waiting For The Sirens' Call	New Order	26-Apr-05	63	bad
226	http://dbpedia.org/resource/Down_the_Way	Down The Way	Angus & Julia Stone	30-Mar-10	80	good
1175	http://dbpedia.org/resource/In_Rape_Fantasy_and_Terror_Sex_We_Trust	In Rape Fantasy And Terror Sex We Trust	Joan of Arc	27-May-03	63	bad
1072	http://dbpedia.org/resource/Borrowed_Heaven	Borrowed Heaven	The Corrs	8-Jun-04	58	bad
787	http://dbpedia.org/resource/Types_of_Wood	Types Of Wood	Whirlwind Heat	16-May-06	47	bad
465	http://dbpedia.org/resource/World_Without_Tears	World Without Tears	Lucinda Williams	8-Apr-03	87	good
950	http://dbpedia.org/resource/The_Crying_Light	The Crying Light	Antony and the Johnsons	20-Jan-09	80	good
1283	http://dbpedia.org/resource/A_Dramatic_Turn_of_Events	A Dramatic Turn of Events	Dream Theater	9-Sep-11	55	bad
1449	http://dbpedia.org/resource/Universal_Audio_(album)	Universal Audio	The Delgados	28-Sep-04	82	good
1215	http://dbpedia.org/resource/The_Senior	The Senior	Ginuwine	8-Apr-03	60	bad
1090	http://dbpedia.org/resource/Last_2_Walk	Last 2 Walk	Three 6 Mafia	24-Jun-08	56	bad
1156	http://dbpedia.org/resource/The_Crane_Wife	The Crane Wife	The Decemberists	3-Oct-06	84	good
585	http://dbpedia.org/resource/Avatar_(Comets_on_Fire_album)	Avatar	Comets On Fire	8-Aug-06	81	good
311	http://dbpedia.org/resource/604_(album)	604	Ladytron	13-Feb-01	81	good
1534	http://dbpedia.org/resource/Soulbook	Soulbook	Rod Stewart	26-Oct-09	52	bad
315	http://dbpedia.org/resource/Lowedges	Lowedges	Richard Hawley	20-May-03	82	good
1405	http://dbpedia.org/resource/Killing_Puritans	Killing Puritans	Armand Van Helden	6-Jun-00	62	bad
473	http://dbpedia.org/resource/The_Royal_Society_(album)	The Royal Society	The Eighties Matchbox B-Line Disaster	25-Oct-04	84	good
1423	http://dbpedia.org/resource/New_Brigade	New Brigade	Iceage	21-Jun-11	85	good
93	http://dbpedia.org/resource/Rule_3:36	Rule 3:36	Ja Rule	3-Oct-00	56	bad
169	http://dbpedia.org/resource/Bitchin'	Bitchin'	The Donnas	18-Sep-07	54	bad
709	http://dbpedia.org/resource/7th_Symphony_(album)	7th Symphony	Apocalyptica	24-Aug-10	61	bad
1092	http://dbpedia.org/resource/Imperial_Blaze	Imperial Blaze	Sean Paul	18-Aug-09	44	bad
